timestamp,availablememory,batterylevel,cpuload,device_id,episodeid,exp_name,network_profile,roundtriptime,sensor_data,totalmemory,type
1557139131279,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,799,,,ESP32
1557137166149,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,806,,,ESP32
1557141531262,,,,Device4,EP001-1557141442385,Shams_run2,Edge-Lossy,1429,,,ESP32
1557141768938,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,1199,,,ESP32
1557139114784,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,778,,,ESP32
1557141521891,,,,Device4,EP001-1557141442385,Shams_run2,Edge-Lossy,1619,,,ESP32
1557137178436,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,817,,,ESP32
1557137137783,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,795,,,ESP32
1557137147348,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,817,,,ESP32
1557135477461,,,,Device4,EP001-1557135448085,Shams_run1,2G-DevelopingRural,1335,,,ESP32
1557139469218,,,,Device4,EP001-1557139431676,Shams_run1,3G-Good,800,,,ESP32
1557139564575,,,,Device4,EP001-1557139540198,Shams_run1,2G-DevelopingRural,2269,,,ESP32
1557137084638,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,1026,,,ESP32
1557137111159,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,696,,,ESP32
1557141336396,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,610,,,ESP32
1557136730433,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,234,,,ESP32
1557139617187,,,,Device4,EP001-1557139540198,Shams_run1,2G-DevelopingRural,1598,,,ESP32
1557137121522,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,916,,,ESP32
1557137159397,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,806,,,ESP32
1557141491942,,,,Device4,EP001-1557141442385,Shams_run2,Edge-Lossy,1492,,,ESP32
1557137164413,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,465,,,ESP32
1557141830719,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,988,,,ESP32
1557139195404,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,883,,,ESP32
1557141283559,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,484,,,ESP32
1557135655843,,,,Device4,EP001-1557135590926,Shams_run1,2G-DevelopingRural,6,,,ESP32
1557142014898,,,,Device4,EP001-1557141973418,Shams_run2,2G-DevelopingUrban,1702,,,ESP32
1557141848641,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,1198,,,ESP32
1557136770474,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,293,,,ESP32
1557141502811,,,,Device4,EP001-1557141442385,Shams_run2,Edge-Lossy,1304,,,ESP32
1557136789850,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,15,,,ESP32
1557139608177,,,,Device4,EP001-1557139540198,Shams_run1,2G-DevelopingRural,2123,,,ESP32
1557137140241,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,795,,,ESP32
1557137200861,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,619,,,ESP32
1557139124516,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,800,,,ESP32
1557136789111,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,436,,,ESP32
1557141237477,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,589,,,ESP32
1557139129143,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,2227,,,ESP32
1557141560239,,,,Device4,EP001-1557141442385,Shams_run2,Edge-Lossy,1408,,,ESP32
1557135505110,,,,Device4,EP001-1557135448085,Shams_run1,2G-DevelopingRural,873,,,ESP32
1557139476592,,,,Device4,EP001-1557139431676,Shams_run1,3G-Good,883,,,ESP32
1557139228290,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,988,,,ESP32
1557141543344,,,,Device4,EP001-1557141442385,Shams_run2,Edge-Lossy,1576,,,ESP32
1557139596266,,,,Device4,EP001-1557139540198,Shams_run1,2G-DevelopingRural,1745,,,ESP32
1557139170628,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,589,,,ESP32
1557141329126,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,673,,,ESP32
1557135701310,,,,Device4,EP001-1557135590926,Shams_run1,2G-DevelopingRural,9,,,ESP32
1557137188369,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,1775,,,ESP32
1557141471667,,,,Device4,EP001-1557141442385,Shams_run2,Edge-Lossy,1220,,,ESP32
1557141221605,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,799,,,ESP32
1557141240778,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,819,,,ESP32
1557139464406,,,,Device4,EP001-1557139431676,Shams_run1,3G-Good,737,,,ESP32
1557137112319,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,399,,,ESP32
1557137134224,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,806,,,ESP32
1557140765488,,,,Device4,EP001-1557140681172,Shams_run1,2G-DevelopingRural,1829,,,ESP32
1557141795462,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,1240,,,ESP32
1557137170680,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,1422,,,ESP32
1557139462562,,,,Device4,EP001-1557139431676,Shams_run1,3G-Good,779,,,ESP32
1557139158007,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,736,,,ESP32
1557136753881,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,258,,,ESP32
1557141297586,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,611,,,ESP32
1557137133815,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,2654,,,ESP32
1557137166981,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,806,,,ESP32
1557136773850,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,380,,,ESP32
1557137100819,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,476,,,ESP32
1557141051108,,,,Device4,EP001-1557140935126,Shams_run2,2G-DevelopingRural,2017,,,ESP32
1557137173009,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,399,,,ESP32
1557139150360,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,778,,,ESP32
1557141330559,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,799,,,ESP32
1557141236965,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,778,,,ESP32
1557142052987,,,,Device4,EP001-1557141973418,Shams_run2,2G-DevelopingUrban,2269,,,ESP32
1557141557271,,,,Device4,EP001-1557141442385,Shams_run2,Edge-Lossy,1535,,,ESP32
1557141572835,,,,Device4,EP001-1557141442385,Shams_run2,Edge-Lossy,1513,,,ESP32
1557141049060,,,,Device4,EP001-1557140935126,Shams_run2,2G-DevelopingRural,1807,,,ESP32
1557141282431,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,799,,,ESP32
1557136786856,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,289,,,ESP32
1557140830925,,,,Device4,EP001-1557140681172,Shams_run1,2G-DevelopingRural,2017,,,ESP32
1557135666585,,,,Device4,EP001-1557135590926,Shams_run1,2G-DevelopingRural,6,,,ESP32
1557137080439,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,806,,,ESP32
1557139646286,,,,Device4,EP001-1557139540198,Shams_run1,2G-DevelopingRural,2144,,,ESP32
1557142041948,,,,Device4,EP001-1557141973418,Shams_run2,2G-DevelopingUrban,1617,,,ESP32
1557139125438,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,799,,,ESP32
1557141780950,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,1198,,,ESP32
1557141024076,,,,Device4,EP001-1557140935126,Shams_run2,2G-DevelopingRural,2017,,,ESP32
1557137104707,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,762,,,ESP32
1557140792060,,,,Device4,EP001-1557140681172,Shams_run1,2G-DevelopingRural,1829,,,ESP32
1557139212352,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,589,,,ESP32
1557139471793,,,,Device4,EP001-1557139431676,Shams_run1,3G-Good,779,,,ESP32
1557136745703,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,403,,,ESP32
1557139163346,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,589,,,ESP32
1557135645201,,,,Device4,EP001-1557135590926,Shams_run1,2G-DevelopingRural,6,,,ESP32
1557141838081,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,1198,,,ESP32
1557137136964,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,916,,,ESP32
1557140991512,,,,Device4,EP001-1557140935126,Shams_run2,2G-DevelopingRural,1912,,,ESP32
1557141796508,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,1156,,,ESP32
1557139570697,,,,Device4,EP001-1557139540198,Shams_run1,2G-DevelopingRural,2648,,,ESP32
1557141209726,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,799,,,ESP32
1557139466966,,,,Device4,EP001-1557139431676,Shams_run1,3G-Good,379,,,ESP32
1557141234610,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,799,,,ESP32
1557141307109,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,568,,,ESP32
1557139196229,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,799,,,ESP32
1557140767229,,,,Device4,EP001-1557140681172,Shams_run1,2G-DevelopingRural,1598,,,ESP32
1557139135895,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,673,,,ESP32
1557142080841,,,,Device4,EP001-1557141973418,Shams_run2,2G-DevelopingUrban,2227,,,ESP32
1557141218534,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,778,,,ESP32
1557139143787,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,379,,,ESP32
1557139175333,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,526,,,ESP32
1557141526571,,,,Device4,EP001-1557141442385,Shams_run2,Edge-Lossy,1409,,,ESP32
1557136748762,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,190,,,ESP32
1557141809584,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,1408,,,ESP32
1557142001480,,,,Device4,EP001-1557141973418,Shams_run2,2G-DevelopingUrban,1639,,,ESP32
1557135754047,,,,Device4,EP001-1557135590926,Shams_run1,2G-DevelopingRural,6,,,ESP32
1557139610242,,,,Device4,EP001-1557139540198,Shams_run1,2G-DevelopingRural,1913,,,ESP32
1557139176969,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,736,,,ESP32
1557136783783,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,308,,,ESP32
1557141475290,,,,Device4,EP001-1557141442385,Shams_run2,Edge-Lossy,1619,,,ESP32
1557140838915,,,,Device4,EP001-1557140681172,Shams_run1,2G-DevelopingRural,2038,,,ESP32
1557139504649,,,,Device4,EP001-1557139431676,Shams_run1,3G-Good,590,,,ESP32
1557141835631,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,1199,,,ESP32
1557139138965,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,799,,,ESP32
1557136754907,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,266,,,ESP32
1557136750812,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,314,,,ESP32
1557141753306,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,1219,,,ESP32
1557139594484,,,,Device4,EP001-1557139540198,Shams_run1,2G-DevelopingRural,1786,,,ESP32
1557136746742,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,179,,,ESP32
1557136731188,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,267,,,ESP32
1557141322989,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,694,,,ESP32
1557141798124,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,1220,,,ESP32
1557141479866,,,,Device4,EP001-1557141442385,Shams_run2,Edge-Lossy,1409,,,ESP32
1557141806748,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,1198,,,ESP32
1557140759959,,,,Device4,EP001-1557140681172,Shams_run1,2G-DevelopingRural,2018,,,ESP32
1557140832975,,,,Device4,EP001-1557140681172,Shams_run1,2G-DevelopingRural,2039,,,ESP32
1557141208293,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,1009,,,ESP32
1557139585036,,,,Device4,EP001-1557139540198,Shams_run1,2G-DevelopingRural,2837,,,ESP32
1557136754911,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,269,,,ESP32
1557136771496,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,158,,,ESP32
1557137081571,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,828,,,ESP32
1557141554021,,,,Device4,EP001-1557141442385,Shams_run2,Edge-Lossy,4054,,,ESP32
1557137097645,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,1004,,,ESP32
1557139116125,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,799,,,ESP32
1557136768117,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,432,,,ESP32
1557135491388,,,,Device4,EP001-1557135448085,Shams_run1,2G-DevelopingRural,1312,,,ESP32
1557141742001,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,1408,,,ESP32
1557139198590,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,799,,,ESP32
1557139222657,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,694,,,ESP32
1557139456828,,,,Device4,EP001-1557139431676,Shams_run1,3G-Good,842,,,ESP32
1557135475413,,,,Device4,EP001-1557135448085,Shams_run1,2G-DevelopingRural,1291,,,ESP32
1557140846218,,,,Device4,EP001-1557140681172,Shams_run1,2G-DevelopingRural,1808,,,ESP32
1557141745908,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,1555,,,ESP32
1557141555632,,,,Device4,EP001-1557141442385,Shams_run2,Edge-Lossy,1493,,,ESP32
1557135623894,,,,Device4,EP001-1557135590926,Shams_run1,2G-DevelopingRural,6,,,ESP32
1557136723989,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,281,,,ESP32
1557141496855,,,,Device4,EP001-1557141442385,Shams_run2,Edge-Lossy,1934,,,ESP32
1557139600395,,,,Device4,EP001-1557139540198,Shams_run1,2G-DevelopingRural,2039,,,ESP32
1557141295333,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,799,,,ESP32
1557141776052,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,1009,,,ESP32
1557139210161,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,799,,,ESP32
1557140807611,,,,Device4,EP001-1557140681172,Shams_run1,2G-DevelopingRural,1808,,,ESP32
1557139473826,,,,Device4,EP001-1557139431676,Shams_run1,3G-Good,611,,,ESP32
1557136923457,,,,Device4,EP001-1557136883910,Shams_run1,2G-DevelopingRural,2038,,,ESP32
1557140740811,,,,Device4,EP001-1557140681172,Shams_run1,2G-DevelopingRural,2018,,,ESP32
1557141313976,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,778,,,ESP32
1557135710737,,,,Device4,EP001-1557135590926,Shams_run1,2G-DevelopingRural,433,,,ESP32
1557140803827,,,,Device4,EP001-1557140681172,Shams_run1,2G-DevelopingRural,2123,,,ESP32
1557141791869,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,1723,,,ESP32
1557141233791,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,588,,,ESP32
1557136765148,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,289,,,ESP32
1557141212189,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,799,,,ESP32
1557141532529,,,,Device4,EP001-1557141442385,Shams_run2,Edge-Lossy,1409,,,ESP32
1557141517549,,,,Device4,EP001-1557141442385,Shams_run2,Edge-Lossy,1409,,,ESP32
1557140967036,,,,Device4,EP001-1557140935126,Shams_run2,2G-DevelopingRural,1639,,,ESP32
1557141782184,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,1198,,,ESP32
1557137162155,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,498,,,ESP32
1557139214771,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,799,,,ESP32
1557141842865,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,2122,,,ESP32
1557139470959,,,,Device4,EP001-1557139431676,Shams_run1,3G-Good,779,,,ESP32
1557139480482,,,,Device4,EP001-1557139431676,Shams_run1,3G-Good,694,,,ESP32
1557137143107,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,399,,,ESP32
1557141217105,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,778,,,ESP32
1557135517926,,,,Device4,EP001-1557135448085,Shams_run1,2G-DevelopingRural,944,,,ESP32
1557141318682,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,799,,,ESP32
1557136784811,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,271,,,ESP32
1557136761870,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,150,,,ESP32
1557141470260,,,,Device4,EP001-1557141442385,Shams_run2,Edge-Lossy,1409,,,ESP32
1557139158644,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,442,,,ESP32
1557139495433,,,,Device4,EP001-1557139431676,Shams_run1,3G-Good,589,,,ESP32
1557135754048,,,,Device4,EP001-1557135590926,Shams_run1,2G-DevelopingRural,9,,,ESP32
1557140989463,,,,Device4,EP001-1557140935126,Shams_run2,2G-DevelopingRural,2038,,,ESP32
1557141215564,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,589,,,ESP32
1557139117856,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,799,,,ESP32
1557136725011,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,277,,,ESP32
1557137093966,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,795,,,ESP32
1557141834405,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,1220,,,ESP32
1557137176694,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,806,,,ESP32
1557135732528,,,,Device4,EP001-1557135590926,Shams_run1,2G-DevelopingRural,312,,,ESP32
1557139144605,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,715,,,ESP32
1557139200026,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,799,,,ESP32
1557141301170,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,799,,,ESP32
1557137192466,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,586,,,ESP32
1557139635958,,,,Device4,EP001-1557139540198,Shams_run1,2G-DevelopingRural,1911,,,ESP32
1557137200349,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,938,,,ESP32
1557141535766,,,,Device4,EP001-1557141442385,Shams_run2,Edge-Lossy,1639,,,ESP32
1557139123188,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,778,,,ESP32
1557142049006,,,,Device4,EP001-1557141973418,Shams_run2,2G-DevelopingUrban,1639,,,ESP32
1557135483501,,,,Device4,EP001-1557135448085,Shams_run1,2G-DevelopingRural,1455,,,ESP32
1557136956840,,,,Device4,EP001-1557136883910,Shams_run1,2G-DevelopingRural,2027,,,ESP32
1557139207899,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,799,,,ESP32
1557141858327,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,1240,,,ESP32
1557139483269,,,,Device4,EP001-1557139431676,Shams_run1,3G-Good,800,,,ESP32
1557137087205,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,817,,,ESP32
1557135485244,,,,Device4,EP001-1557135448085,Shams_run1,2G-DevelopingRural,1093,,,ESP32
1557137107906,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,1026,,,ESP32
1557140985594,,,,Device4,EP001-1557140935126,Shams_run2,2G-DevelopingRural,1619,,,ESP32
1557136729467,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,333,,,ESP32
1557140778903,,,,Device4,EP001-1557140681172,Shams_run1,2G-DevelopingRural,2144,,,ESP32
1557139223575,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,778,,,ESP32
1557139493352,,,,Device4,EP001-1557139431676,Shams_run1,3G-Good,694,,,ESP32
1557139457749,,,,Device4,EP001-1557139431676,Shams_run1,3G-Good,380,,,ESP32
1557139510590,,,,Device4,EP001-1557139431676,Shams_run1,3G-Good,591,,,ESP32
1557141766410,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,1827,,,ESP32
1557137118231,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,707,,,ESP32
1557137159920,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,520,,,ESP32
1557141857203,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,989,,,ESP32
1557139232179,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,589,,,ESP32
1557137191950,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,828,,,ESP32
1557140738865,,,,Device4,EP001-1557140681172,Shams_run1,2G-DevelopingRural,2060,,,ESP32
1557141331991,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,778,,,ESP32
1557139201920,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,588,,,ESP32
1557139230962,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,463,,,ESP32
1557135493436,,,,Device4,EP001-1557135448085,Shams_run1,2G-DevelopingRural,1257,,,ESP32
1557141523478,,,,Device4,EP001-1557141442385,Shams_run2,Edge-Lossy,1388,,,ESP32
1557136937179,,,,Device4,EP001-1557136883910,Shams_run1,2G-DevelopingRural,3676,,,ESP32
1557139508642,,,,Device4,EP001-1557139431676,Shams_run1,3G-Good,484,,,ESP32
1557136732002,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,61,,,ESP32
